Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-09-26 06:12:24,EURUSD,15,Mihai_Iacob,26829,/u/Mihai_Iacob/,,EurUsd- Bears should start being careful,eurusd drop pretti contain channel month expect state approach crucial although remain bearish moment opinion care revers loom look post support begin strong catalyst need fundament alreadi price trade opinion trade better trader revers correct toward trade,0
,2023-09-26 00:24:24,XAUUSD,17,TopTradingSignals,52972,/u/TopTradingSignals/,Long,GOLD Rising Support Ahead! Buy!,hellotrad howev move toward rise support retest bullish rebound expect comment subscrib forecast,1
,2023-09-26 11:07:36,NZDUSD,47,AnabelSignals,10509,/u/AnabelSignals/,Short,NZDUSD Technical Analysis! SELL!,subscrib technic analysi nzdusd coil around bearish technic indic point anticip potenti revers give perfect indic converg indic natur supertrend indic offer support resist level trader trade addit provid signal set loss ———————————,-1
Updated ,2023-09-26 12:44:41,XAUUSD,34,FxVince15,286,/u/FxVince15/,Short,XAUUSD WILL GO BUY FROM 1912 CONFIRM IDEA (READ CAPTION).,comment run comment confirm target 🎯 comment market 💸 comment confirm target 🎯 comment comment comment support comment highli comment follow comment run profit comment follow support comment profit comment follow 📉📈 comment confirm target 🎯🎯 comment market 💸 comment support support comment 💸💸 comment follow 📉📈 xauusd recov oneandhalfweek touch tuesday trade $ european session  global sentiment worri econom headwind stem rise borrow especi feder reserv indic higher longer concern worsen econom condit estat crisi world secondlargest economi temper investor appetit riskier asset support preciou,-1
Updated ,2023-09-26 13:52:53,XAUUSD,19,FOREXN1,21515,/u/FOREXN1/,Short,GOLD Price Faces Headwinds Amid Economic Concerns and Fed's..,close target reach close target reach headwind econom concern hawkish stanc xauusd experienc recent fluctuat attribut combin econom concern hawkish feder reserv global sentiment preciou recoveri recent sustain rebound remain elus prevail bullish sentiment surround dollar econom headwind avers global sentiment grow worri econom headwind stem rise borrow recent indic maintain higher interest extend period contribut uneas furthermor concern deterior econom condit estat crisi world secondlargest economi amplifi investor appetit safehaven asset includ challeng strong dollar despit econom concern recoveri hinder strong underli bullish sentiment surround dollar hawkish outlook play pivot bolster greenback central warn persist inflat coupl expect interest yearend support strength minneapoli presid kashkari hawkish remark emphas increas inflat reinforc stanc resist downsid take account fundament backdrop prevail sentiment suggest resist remain skew downsid preciou face headwind global avers hawkish stanc upcom econom sentiment trader close monitor econom calendar particularli releas confer board consum confid richmond manufactur american session point movement yield expect influenc dynam addit market particip continu broader sentiment shortterm trade opportun xauusd conclus price recent journey mark econom concern avers strength fuel hawkish preciou experienc rebound over sentiment continu make sustain recoveri challeng trader close econom indic global sentiment navig preciou metal volatil terrain prefer posit target & extens,-1
Updated ,2023-09-26 12:25:30,USDCHF,25,AJack_FX,617,/u/AJack_FX/,Short,USDCAD and USDCHF,comment activ activ comment ⚡️usdcad struggl meaning traction oscil monday bullish price underpin looni headwind modest comment ⚡️ usdchf ground  event market anticip feder reserv interest unchang septemb polici meet activ comment ⚡️ activ comment ⚡️trader cautiou meet activ comment ⚡️ activ comment ⚡️ wide expect interest conclus twoday meet wednesday comment ⚡️usdchf retrac recent polici decis econom forecast improv growth current revis activ comment ⚡️usdcad traction around renew demand feder reserv maintain interest indic possibl yearend comment ⚡️usdchf prolong recent upward trajectori multimonth thursday activ comment ⚡️usdchf regain posit traction friday trade multimonth activ comment ⚡️ everyth accord activ comment ⚡️usdchf bullish trajectori end  eye breach potenti expos follow comment ⚡️rise price bolster find market support activ comment ⚡️ usdchf differenti continu dollar strength swoon comment ⚡️trader price likelihood polici higher extend period comment ⚡️ usdcad modest demand declin price close target reach trader anoth currenc everyon littl ⚡️usdcad⚡️ ⚡️usdcad downtrend find support  higher sustain target resist level psycholog signal bearish continu ⚡️usdchf⚡️ ⚡️ usdchf extend consecut twomonth howev remain reclaim figur howev resum uptrend challeng buyer reclaim write trade hit ⚡️ depict recoveri print yeartod usdchf post  buyer step lift exchang current level although buyer regain remain continu charg reclaim psycholog figur clear ⚡️wish everyon success trade ⚡️,-1
,2023-09-26 10:57:13,NZDJPY,56,UnitedSignals,33998,/u/UnitedSignals/,Short,NZDJPY: Short Trade with Entry/SL/TP,nzdjpi classic bearish pattern expect retrac suggest nzdjpi  protect profit level ❤️pleas support & comment❤️,-1
,2023-09-26 08:47:42,BNBUSDT,6,LegionQ8,3719,/u/LegionQ8/,Long,Binance Coin can make correction and then continue to move up,trader opinion binanc observ start insid rebound resist coincid seller support bounc coincid resist roll support support rebound strong upward impuls resist therebi break level bounc back support coincid exit breakout binanc trade support correct continu resist target pleas friend 🚀,1
,2023-09-26 05:18:50,GFI,3,VincePrince,35337,/u/VincePrince/,,"GFI, Main GOLD-Gem, Essential POTENTIAL, Important Indications!",welcom analysi potenti highacceler goldgem recent spot analyz mention market unfold appropri potenti current ongo goldback currenc system implement back necessari technolog hightech implement dynam adopt appropri supplychain adopt disdain outdat technolog chanc acceler faster actual priceact indic actual back fundament factor essenti noteworthi nonethel besid underli indic import chart priceact indic spot analyz look trade within ascend uptrend channel alreadi sever support level confirm import bounc toward upsid abil confirm 100ema import support bounc sever alreadi form import bullish crossov alreadi bounc sever within orang structur support mark support togeth support import structur form broadeningwedg format alreadi complet stage final complet breakout boundari mark activ target within boundari mark highli determin necessari technologyback goldback currenc implement forward appropri underli bullish effect action advanc faster complet format faster everybodi watch support greatli appreci,0
,2023-09-26 11:08:58,EURUSD,23,KlejdiCuni,40030,/u/KlejdiCuni/,,"EURUSD, Hidden Details Revealed! Why Is It risky to trade it?",eurusd hidden detail reveal explain hidden detail eurusd care eurusd detail analysi thank,0
Updated ,2023-09-27 05:15:41,USDJPY,45,Selena_Paul,160,/u/Selena_Paul/,,USDJPY continues its streak of rising above record highs,comment everyon < comment governor conduct confer postseptemb polici meet friday comment ’ nation consum report august print read  compar previou  nation exfresh remain consist  expect  comment support extend expansionari monetari polici  inflat moder inflat back growth victori central comment usdjpi rise comment friend wonder market usdjpi continu maintain strong upward momentum receiv consist support market develop current accompani technic indic signal continu uptrend potenti declin shortterm within strong upward trendlin market,0
Updated ,2023-09-26 03:46:19,EURUSD,76,melikatrader94,6662,/u/melikatrader94/,Short,eurusd → a sharp downward,comment 📉📉📉 🎯🎯🎯 target1 🎯🎯🎯 target2 close target reach shortterm support downward movement knifeout pattern recogn support confirm upward movement posit alway research question comment answer pleas forget support comment,-1
Updated ,2023-09-26 23:55:18,EURUSD,90,DNA_BrianTrading,3347,/u/DNA_BrianTrading/,,EUR USD continues a series of gloomy trading days at low prices,comment comment european central presid christin lagard mention lawmak european parliament interest remain elev necessari control inflat howev comment support follow testimoni comment show increas comment absent anoth neg eurozon economi surg $10barrel expect harder bottom trade comment fall indic greet everyon eurusd exchang drop sever month break import support possibl loss indic currenc head toward repres lowest level februari support around trigger recoveri level becom signific resist level declin increas volatil potenti acceler declin,0
Updated ,2023-09-26 06:44:51,XAUUSD,99,ArmanShabanTrading,26576,/u/ArmanShabanTrading/,Short,✏️ $GOLD : Another Fall ? (READ THE CAPTION),comment look trigger comment forecast examin accord latest analysi enter import suppli react neg manag stabil correct $ retest close import expect level bearish possibl target $ assumpt previou analysi close target reach yesterday analysi drop specifi target $ effici analysi ✅ previou analysi import demand mention $ $ $ demand pressur experi correct $ import suppli mention $ $ $ $ $ suppli rang stabil probabl liquid $ $ expect fill attract import suppli mention $ $ forghet button follow regard shaban,-1
Updated ,2023-09-27 04:21:45,BANKNIFTY,30,IIT-Trader,3021,/u/IIT-Trader/,,BANKNIFTY--Bearish gap @45400??,comment pattern identif comment comment break trendlin retest comment chanc breakdown comment shortwith comment hitskeep longwith retrac comment chang stoplo comment reject trendlin close target reach target1 comment break level comment longimmedi comment shortsid break comment chanc downsidebut slowli testso comment share import level support resist level crucial trade decis reliabl marker movement >>support level point buy interest prevent fall >resist level point sell pressur typic prevent rise higher level accordingli recogn respect support resist level trader inform decis manag effect refer point technic analysi success trade strategi safethank support,0
,2023-09-26 03:49:46,XAUUSD,19,VasilyTrader,71875,/u/VasilyTrader/,Short,GOLD (XAUUSD): Important Key Levels to Watch 🥇,latest structur analysi resist resist support support consid structur pullback breakout trade ❤️pleas support ❤️,-1
Updated ,2023-09-27 03:50:13,GBPUSD,70,DNA_BrianTrading,3347,/u/DNA_BrianTrading/,,GBPUSD continues to decline as USD appreciates,comment comment gbpusd close second consecut neg territori thursday extend friday comment upsid slowdown economi forc investor sterl comment question comment current point greet everyon gbpusd drop descend regress channel rel strength indic fallen highlight overbought condit currenc immedi support close fourhour opportun anoth toward therefor gbpusd descend channel extend correct consid resist level scenario,0
